province_state,country_region,confirmed,deaths
Uttarakhand,India,97234,1692
Uttarakhand,India,343584,7395
Uttarakhand,India,435650,7676
Uttarakhand,India,449147,7751
Uttarakhand,India,98448,1704
Uttarakhand,India,449206,7751
Uttarakhand,India,97031,1691
Uttarakhand,India,437968,7693
Uttarakhand,India,174867,2502
Uttarakhand,India,249814,3896
Uttarakhand,India,341982,7361
Uttarakhand,India,52329,677
Uttarakhand,India,436804,7688
Uttarakhand,India,344385,7411
Uttarakhand,India,445345,7721
Uttarakhand,India,96625,1673
Uttarakhand,India,56493,814
Uttarakhand,India,28266,377
Uttarakhand,India,437322,7692
Uttarakhand,India,77997,1285
Uttarakhand,India,343034,7387
Uttarakhand,India,8901,112
Uttarakhand,India,331478,6535
Uttarakhand,India,91544,1522
Uttarakhand,India,437258,7692
Uttarakhand,India,438172,7694
Uttarakhand,India,244273,3728
Uttarakhand,India,318346,6020
Uttarakhand,India,437439,7693
Uttarakhand,India,79141,1307
Uttarakhand,India,428110,7596
Uttarakhand,India,344084,7404
Uttarakhand,India,437880,7693
Uttarakhand,India,340882,7338
Uttarakhand,India,97866,1704
Uttarakhand,India,295790,5132
Uttarakhand,India,437508,7693
Uttarakhand,India,437711,7693
Uttarakhand,India,49000,611
Uttarakhand,India,437232,7691
Uttarakhand,India,442940,7708
Uttarakhand,India,342526,7369
Uttarakhand,India,343904,7401
Uttarakhand,India,343428,7391
Uttarakhand,India,90616,1504
Uttarakhand,India,436924,7689
Uttarakhand,India,105498,1744
Uttarakhand,India,435076,7670
Uttarakhand,India,64538,1056
Uttarakhand,India,437293,7692
Uttarakhand,India,342910,7380
Uttarakhand,India,335866,6878
Uttarakhand,India,99990,1711
Uttarakhand,India,93621,1573
Uttarakhand,India,3230,43
Uttarakhand,India,343815,7398
Uttarakhand,India,438497,7695
Uttarakhand,India,343393,7390
Uttarakhand,India,407358,7497
Uttarakhand,India,437734,7693
Uttarakhand,India,449093,7751
Uttarakhand,India,191620,2802
Uttarakhand,India,343167,7389
Uttarakhand,India,138010,1972
Uttarakhand,India,448677,7742
Uttarakhand,India,97806,1703
Uttarakhand,India,437350,7692
Uttarakhand,India,437896,7693
Uttarakhand,India,343966,7402
Uttarakhand,India,449128,7751
Uttarakhand,India,449290,7751
Uttarakhand,India,344169,7407
Uttarakhand,India,7800,90
Uttarakhand,India,3258,46
Uttarakhand,India,437854,7693
Uttarakhand,India,446515,7729
Uttarakhand,India,449217,7751
Uttarakhand,India,449181,7751
Uttarakhand,India,343211,7389
Uttarakhand,India,50062,648
Uttarakhand,India,430935,7628
Uttarakhand,India,23961,330
Uttarakhand,India,102811,1729
Uttarakhand,India,338807,7044
Uttarakhand,India,434324,7664
Uttarakhand,India,344487,7412
Uttarakhand,India,59106,960
Uttarakhand,India,100411,1717
Uttarakhand,India,449269,7751
Uttarakhand,India,8254,98
Uttarakhand,India,448793,7743
Uttarakhand,India,99258,1708
Uttarakhand,India,321337,6113
Uttarakhand,India,437587,7693
Uttarakhand,India,438301,7695
Uttarakhand,India,11940,151
Uttarakhand,India,449042,7751
Uttarakhand,India,34407,438
Uttarakhand,India,2344,27
Uttarakhand,India,4849,55
Uttarakhand,India,437078,7690
Uttarakhand,India,342606,7371
Uttarakhand,India,98646,1706
Uttarakhand,India,436376,7686
Uttarakhand,India,334419,6731
Uttarakhand,India,43720,529
Uttarakhand,India,97480,1695
Uttarakhand,India,5445,60
Uttarakhand,India,2623,35
Uttarakhand,India,84689,1384
Uttarakhand,India,99072,1707
Uttarakhand,India,15529,207
Uttarakhand,India,344602,7414
Uttarakhand,India,436883,7689
Uttarakhand,India,447347,7735
Uttarakhand,India,448068,7736
Uttarakhand,India,68887,1119
Uttarakhand,India,57648,924
Uttarakhand,India,337449,6985
Uttarakhand,India,344353,7411
Uttarakhand,India,438066,7693
Uttarakhand,India,444805,7717
Uttarakhand,India,92366,1544
Uttarakhand,India,437041,7690
Uttarakhand,India,343100,7388
Uttarakhand,India,441786,7705
Uttarakhand,India,344156,7407
Uttarakhand,India,340255,7316
Uttarakhand,India,449119,7751
Uttarakhand,India,98041,1704
Uttarakhand,India,340488,7327
Uttarakhand,India,341137,7338
Uttarakhand,India,93961,1589
Uttarakhand,India,327112,6360
Uttarakhand,India,434615,7667
Uttarakhand,India,437834,7693
Uttarakhand,India,342875,7380
Uttarakhand,India,435912,7679
Uttarakhand,India,129205,1919
Uttarakhand,India,88376,1458
Uttarakhand,India,449271,7751
Uttarakhand,India,334965,6797
Uttarakhand,India,449187,7751
Uttarakhand,India,95354,1626
Uttarakhand,India,437295,7692
Uttarakhand,India,3048,42
Uttarakhand,India,344631,7415
Uttarakhand,India,343084,7388
Uttarakhand,India,344724,7415
Uttarakhand,India,447931,7736
Uttarakhand,India,96281,1655
Uttarakhand,India,99881,1709
Uttarakhand,India,439736,7702
Uttarakhand,India,13225,178
Uttarakhand,India,336153,6909
Uttarakhand,India,14566,195
Uttarakhand,India,439071,7697
Uttarakhand,India,343939,7401
Uttarakhand,India,437112,7691
Uttarakhand,India,2402,28
Uttarakhand,India,97005,1684
Uttarakhand,India,449167,7751
Uttarakhand,India,186014,2731
Uttarakhand,India,89645,1483
Uttarakhand,India,449101,7751
Uttarakhand,India,343151,7389
Uttarakhand,India,60957,1007
Uttarakhand,India,71256,1155
Uttarakhand,India,87376,1439
Uttarakhand,India,97754,1702
Uttarakhand,India,448525,7740
Uttarakhand,India,344227,7408
Uttarakhand,India,56070,796
Uttarakhand,India,437674,7693
Uttarakhand,India,449261,7751
Uttarakhand,India,357219,7433
Uttarakhand,India,7065,76
Uttarakhand,India,83006,1361
Uttarakhand,India,287286,4811
Uttarakhand,India,449172,7751
Uttarakhand,India,97031,1686
Uttarakhand,India,66005,1080
Uttarakhand,India,449252,7751
Uttarakhand,India,99515,1709
Uttarakhand,India,439024,7696
Uttarakhand,India,343927,7401
Uttarakhand,India,437768,7693
Uttarakhand,India,449101,7751
Uttarakhand,India,96384,1659
Uttarakhand,India,97700,1700
Uttarakhand,India,448575,7740
Uttarakhand,India,342023,7362
Uttarakhand,India,436827,7689
Uttarakhand,India,72997,1196
Uttarakhand,India,147433,2102
Uttarakhand,India,342588,7370
Uttarakhand,India,396674,7475
Uttarakhand,India,343445,7391
Uttarakhand,India,8552,98
Uttarakhand,India,104711,1741
Uttarakhand,India,47045,574
Uttarakhand,India,438351,7695
Uttarakhand,India,343773,7398
Uttarakhand,India,357219,7433
Uttarakhand,India,437526,7693
Uttarakhand,India,95586,1629
Uttarakhand,India,6328,66
Uttarakhand,India,283239,4623
Uttarakhand,India,445566,7723
Uttarakhand,India,438801,7696
Uttarakhand,India,437874,7693
Uttarakhand,India,339619,7088
Uttarakhand,India,61915,1011
Uttarakhand,India,430163,7620
Uttarakhand,India,31973,414
Uttarakhand,India,75784,1251
Uttarakhand,India,336616,6928
Uttarakhand,India,449268,7751
Uttarakhand,India,344095,7404
Uttarakhand,India,437276,7692
Uttarakhand,India,37139,460
Uttarakhand,India,440636,7704
Uttarakhand,India,449195,7751
Uttarakhand,India,435323,7674
Uttarakhand,India,341362,7354
Uttarakhand,India,437388,7693
Uttarakhand,India,449226,7751
Uttarakhand,India,343376,7390
Uttarakhand,India,75268,1238
Uttarakhand,India,96590,1673
Uttarakhand,India,343998,7403
Uttarakhand,India,151801,2146
Uttarakhand,India,367272,7440
Uttarakhand,India,439503,7700
Uttarakhand,India,449242,7751
Uttarakhand,India,339933,7095
Uttarakhand,India,95986,1642
Uttarakhand,India,437388,7693
Uttarakhand,India,437003,7689
Uttarakhand,India,97565,1697
Uttarakhand,India,3982,50
Uttarakhand,India,44404,542
Uttarakhand,India,449146,7750
Uttarakhand,India,25436,348
Uttarakhand,India,126193,1892
Uttarakhand,India,343382,7390
Uttarakhand,India,342198,7363
Uttarakhand,India,97089,1692
Uttarakhand,India,97031,1689
Uttarakhand,India,449278,7751
Uttarakhand,India,57042,829
Uttarakhand,India,443561,7712
Uttarakhand,India,341088,7338
Uttarakhand,India,343861,7399
Uttarakhand,India,300282,5325
Uttarakhand,India,342701,7376
Uttarakhand,India,101275,1721
Uttarakhand,India,437604,7693
Uttarakhand,India,446355,7727
Uttarakhand,India,344471,7412
Uttarakhand,India,35947,447
Uttarakhand,India,448301,7739
Uttarakhand,India,343223,7389
Uttarakhand,India,449254,7751
Uttarakhand,India,77573,1281
Uttarakhand,India,97529,1695
Uttarakhand,India,338978,7052
Uttarakhand,India,96068,1643
Uttarakhand,India,4102,51
Uttarakhand,India,343537,7394
Uttarakhand,India,74340,1222
Uttarakhand,India,10886,140
Uttarakhand,India,1643,15
Uttarakhand,India,337802,6997
Uttarakhand,India,97931,1704
Uttarakhand,India,334024,6699
Uttarakhand,India,51991,669
Uttarakhand,India,339127,7068
Uttarakhand,India,343125,7388
Uttarakhand,India,437056,7690
Uttarakhand,India,92593,1549
Uttarakhand,India,436328,7686
Uttarakhand,India,447260,7734
Uttarakhand,India,19827,269
Uttarakhand,India,342843,7377
Uttarakhand,India,26094,360
Uttarakhand,India,342423,7368
Uttarakhand,India,441786,7705
Uttarakhand,India,448371,7739
Uttarakhand,India,60155,984
Uttarakhand,India,438085,7693
Uttarakhand,India,100118,1713
Uttarakhand,India,448783,7743
Uttarakhand,India,54525,734
Uttarakhand,India,323483,6201
Uttarakhand,India,94324,1596
Uttarakhand,India,2023,26
Uttarakhand,India,437092,7691
Uttarakhand,India,434053,7660
Uttarakhand,India,102264,1727
Uttarakhand,India,342637,7373
Uttarakhand,India,92842,1555
Uttarakhand,India,437239,7691
Uttarakhand,India,438121,7693
Uttarakhand,India,98880,1706
Uttarakhand,India,343675,7396
Uttarakhand,India,61566,1009
Uttarakhand,India,449114,7751
Uttarakhand,India,437573,7693
Uttarakhand,India,64065,1047
Uttarakhand,India,438283,7695
Uttarakhand,India,94465,1602
Uttarakhand,India,344219,7407
Uttarakhand,India,448510,7740
Uttarakhand,India,342786,7377
Uttarakhand,India,2791,37
Uttarakhand,India,60744,1001
Uttarakhand,India,447513,7735
Uttarakhand,India,7183,80
Uttarakhand,India,436247,7684
Uttarakhand,India,418004,7531
Uttarakhand,India,9402,117
Uttarakhand,India,96180,1648
Uttarakhand,India,386951,7460
Uttarakhand,India,337175,6960
Uttarakhand,India,98129,1704
Uttarakhand,India,437343,7692
Uttarakhand,India,1785,23
Uttarakhand,India,437862,7693
Uttarakhand,India,342749,7377
Uttarakhand,India,343701,7397
Uttarakhand,India,49000,611
Uttarakhand,India,440896,7704
Uttarakhand,India,344106,7404
Uttarakhand,India,338066,7011
Uttarakhand,India,444180,7716
Uttarakhand,India,343567,7395
Uttarakhand,India,343876,7400
Uttarakhand,India,448813,7743
Uttarakhand,India,433607,7651
Uttarakhand,India,97031,1690
Uttarakhand,India,437961,7693
Uttarakhand,India,49559,636
Uttarakhand,India,346468,7420
Uttarakhand,India,341307,7352
Uttarakhand,India,449035,7751
Uttarakhand,India,437299,7692
Uttarakhand,India,449187,7751
Uttarakhand,India,344325,7408
Uttarakhand,India,449282,7751
Uttarakhand,India,180521,2624
Uttarakhand,India,435820,7678
Uttarakhand,India,97285,1694
Uttarakhand,India,98552,1704
Uttarakhand,India,343759,7397
Uttarakhand,India,2177,26
Uttarakhand,India,449216,7751
Uttarakhand,India,58024,927
Uttarakhand,India,437780,7693
Uttarakhand,India,344533,7413
Uttarakhand,India,449163,7751
Uttarakhand,India,447062,7732
Uttarakhand,India,112071,1780
Uttarakhand,India,94803,1611
Uttarakhand,India,65036,1063
Uttarakhand,India,3686,50
Uttarakhand,India,437698,7693
Uttarakhand,India,436953,7689
Uttarakhand,India,344058,7404
Uttarakhand,India,437756,7693
Uttarakhand,India,437164,7691
Uttarakhand,India,197023,2930
Uttarakhand,India,439915,7702
Uttarakhand,India,85269,1399
Uttarakhand,India,449097,7751
Uttarakhand,India,340646,7331
Uttarakhand,India,86765,1426
Uttarakhand,India,410262,7501
Uttarakhand,India,93777,1578
Uttarakhand,India,342894,7380
Uttarakhand,India,63197,1033
Uttarakhand,India,437291,7692
Uttarakhand,India,448068,7736
Uttarakhand,India,352177,7429
Uttarakhand,India,2823,38
Uttarakhand,India,449257,7751
Uttarakhand,India,436864,7689
Uttarakhand,India,344779,7416
Uttarakhand,India,96431,1662
Uttarakhand,India,449093,7749
Uttarakhand,India,329494,6452
Uttarakhand,India,343924,7401
Uttarakhand,India,95741,1636
Uttarakhand,India,134012,1953
Uttarakhand,India,438972,7696
Uttarakhand,India,448624,7741
Uttarakhand,India,344442,7412
Uttarakhand,India,40963,491
Uttarakhand,India,1845,24
Uttarakhand,India,339245,7074
Uttarakhand,India,2102,26
Uttarakhand,India,446178,7726
Uttarakhand,India,343139,7389
Uttarakhand,India,438830,7696
Uttarakhand,India,449153,7751
Uttarakhand,India,97134,1692
Uttarakhand,India,342161,7362
Uttarakhand,India,69307,1128
Uttarakhand,India,330475,6497
Uttarakhand,India,438012,7693
Uttarakhand,India,11302,143
Uttarakhand,India,343618,7396
Uttarakhand,India,339739,7092
Uttarakhand,India,168616,2417
Uttarakhand,India,3608,49
Uttarakhand,India,343490,7393
Uttarakhand,India,47502,580
Uttarakhand,India,438615,7696
Uttarakhand,India,443215,7709
Uttarakhand,India,437650,7693
Uttarakhand,India,17865,239
Uttarakhand,India,73951,1214
Uttarakhand,India,15124,200
Uttarakhand,India,5445,60
Uttarakhand,India,448993,7746
Uttarakhand,India,449249,7751
Uttarakhand,India,343844,7399
Uttarakhand,India,423228,7564
Uttarakhand,India,89850,1489
Uttarakhand,India,97031,1687
Uttarakhand,India,81211,1341
Uttarakhand,India,449287,7751
Uttarakhand,India,347098,7423
Uttarakhand,India,449278,7751
Uttarakhand,India,59796,979
Uttarakhand,India,71632,1162
Uttarakhand,India,12961,164
Uttarakhand,India,344881,7417
Uttarakhand,India,229993,3430
Uttarakhand,India,97031,1690
Uttarakhand,India,341629,7359
Uttarakhand,India,95039,1619
Uttarakhand,India,34407,438
Uttarakhand,India,80486,1332
Uttarakhand,India,437921,7693
Uttarakhand,India,84069,1375
Uttarakhand,India,439184,7697
Uttarakhand,India,437473,7693
Uttarakhand,India,437313,7692
Uttarakhand,India,10432,136
Uttarakhand,India,341179,7339
Uttarakhand,India,436748,7687
Uttarakhand,India,345087,7418
Uttarakhand,India,437807,7693
Uttarakhand,India,332959,6631
Uttarakhand,India,382133,7456
Uttarakhand,India,12493,158
Uttarakhand,India,24629,341
Uttarakhand,India,3537,47
Uttarakhand,India,343310,7389
Uttarakhand,India,342374,7367
Uttarakhand,India,89218,1476
Uttarakhand,India,66788,1086
Uttarakhand,India,97422,1695
Uttarakhand,India,17277,228
Uttarakhand,India,421388,7546
Uttarakhand,India,437795,7693
Uttarakhand,India,437933,7693
Uttarakhand,India,313519,5805
Uttarakhand,India,449188,7751
Uttarakhand,India,438707,7696
Uttarakhand,India,344591,7413
Uttarakhand,India,116244,1802
Uttarakhand,India,90167,1495
Uttarakhand,India,432874,7643
Uttarakhand,India,97031,1692
Uttarakhand,India,345653,7419
Uttarakhand,India,5961,63
Uttarakhand,India,82429,1355
Uttarakhand,India,11615,147
Uttarakhand,India,437367,7693
Uttarakhand,India,9632,125
Uttarakhand,India,27211,372
Uttarakhand,India,3305,46
Uttarakhand,India,96493,1668
Uttarakhand,India,438922,7696
Uttarakhand,India,70205,1138
Uttarakhand,India,440252,7704
Uttarakhand,India,343974,7402
Uttarakhand,India,448068,7736
Uttarakhand,India,439334,7697
Uttarakhand,India,437481,7693
Uttarakhand,India,96867,1680
Uttarakhand,India,211834,3142
Uttarakhand,India,162562,2309
Uttarakhand,India,449082,7751
Uttarakhand,India,437287,7692
Uttarakhand,India,432364,7635
Uttarakhand,India,60376,993
Uttarakhand,India,437179,7691
Uttarakhand,India,88844,1463
Uttarakhand,India,72642,1185
Uttarakhand,India,341433,7356
Uttarakhand,India,448985,7745
Uttarakhand,India,342462,7368
Uttarakhand,India,449007,7751
Uttarakhand,India,350885,7424
Uttarakhand,India,448754,7743
Uttarakhand,India,343626,7396
Uttarakhand,India,438044,7693
Uttarakhand,India,373249,7444
Uttarakhand,India,343504,7393
Uttarakhand,India,40085,478
Uttarakhand,India,303940,5484
Uttarakhand,India,12175,152
Uttarakhand,India,449110,7750
Uttarakhand,India,95826,1639
Uttarakhand,India,29221,388
Uttarakhand,India,344799,7416
Uttarakhand,India,446906,7731
Uttarakhand,India,332067,6573
Uttarakhand,India,38007,464
